"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0212_15_08_2006_1a","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,18,19,50,52,0,0,0,0,14,6,23,12,20,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,18,22,24,17,15,28,10,10,43,46,21,0
"ASV_472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,16,0,0,0,0,0,9,28,6,6,6,26,21,97,73,245,213,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,12,0,25,551,302,1475,811,15,13,0,0,0,10,0,0,9,8,10,0,43,41,208,162,88,13,12,12,0,101,88,464,363,2015,1523,21,0,0,34,91,28,34,182,386,360,461,0,0,35,15,61,31,91,23,101,43,120,135,40,0,0,13,1673,553,25,28,23,26,29,26,31,20,21,127,37,344
"ASV_290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,71,7,305,416,298,211,88,122,229,132,98,0,0,7,0,32,18,31,22,26,0,19,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"ASV_115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,30,0,6,0,0,0,5,0,54,28,653,452,46,10,0,29,140,16,86,382,911,1199,914,68,23,104,34,148,147,277,158,357,202,658,559,481,152,92,124,867,350,9,0,0,11,6,7,10,0,0,38,0,0
"ASV_659",0,0,0,0,0,26,21,0,11,0,0,19,14,10,0,0,17,38,0,14,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,11,8,24,19,0,6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,62,118,69,86,24,24,0,0,0,0,16,16,42,32,10,27,39,19,20,0,0,0,13,0,0,0,0,0,0,0,13,0,13,0,0,0
"ASV_399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,7,0,0,0,0,0,0,0,0,23,22,0,0,0,7,0,0,0,17,25,0,0,51,19,0,0,0,0,125,80,112,75,13,0,27,15,0,10,0,13,0,0,0,0,0,16,12,0,19,28,24,20,12,56,33,15,0,25,25,0,21,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,39,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,52,81,26,25,0,70,48,85,90,0,0,0,0,18,0,0,0,0,0,0,25,44,34,0,26,32,37,0,0,0,0,0,0,0,52,99,757,445,0,24,8,29,24,0,55,51,54,0,31,37,81,99,189,157,0,157,181,125,32,144,65,131,128,131,114,275,52,349,540,347,152,68,116,301,140,159,213,156,277,169,897,988,1503,784,1537,730,1957,1768,1265,178,271,273,766,333,0,47,32,52,0,32,0,18,29,66,0,62
"ASV_214",0,31,17,0,23,94,224,93,91,362,0,250,186,200,221,123,225,426,26,306,376,0,0,0,36,0,29,21,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,175,0,0,0,0,0,54,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,53,53,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,47,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,162
"ASV_342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,45,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,31,37,85,75,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,22,0,31,0,32,27,13,0,58,32,498,243,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_236",0,16,24,0,11,64,127,30,49,57,9,45,50,45,35,16,31,67,0,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,39,0,0,0,0,0,0,0,13,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,24,17,0,0,0,13,0,0,0,0,0,0,0,66,35,0,69,62,61,150,34,22,59,48,21,68,60,35,20,0,187,126,89,28,97,40,45,52,29,0,80,33,263,338,80,60,39,32,67,24,41,0,0,0,0,16,20,27,0,24,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,0,10,0,0,0,0,0,0,0,26,58,87,121,1233,1243,86,0,0,0,0,0,0,0,0,250,181,0,0,0,0,52,0,42,61,158,125,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_59",0,0,0,0,9,46,80,53,70,165,0,87,90,69,76,51,65,218,16,337,284,13,0,0,29,30,26,0,0,44,57,0,22,36,0,47,45,21,0,0,11,18,0,0,0,6,72,46,0,31,11,0,0,609,228,144,36,41,28,307,203,200,169,15,0,13,16,29,12,0,9,11,0,16,44,37,72,0,0,0,0,0,0,0,0,11,0,0,136,92,352,108,0,0,0,0,48,14,53,13,35,47,0,0,78,118,326,310,64,126,173,102,45,214,93,183,170,446,350,262,142,573,585,978,352,361,795,1620,1471,1330,109,0,82,58,317,374,810,382,878,403,1179,790,705,106,276,190,1520,684,302,331,261,262,325,409,217,196,367,406,82,708
"ASV_409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,48,81,187,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,18,0,0,0,26,0,44,0,0,0,60,38,20,17,18,0,0,18,0,0,0,38,0,0
"ASV_76",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,26,12,0,0,32,21,31,42,0,0,0,0,0,0,0,0,0,0,0,0,14,7,10,0,0,0,0,0,5,0,0,0,0,15,7,241,184,13,0,0,0,9,0,14,10,17,20,11,14,12,14,0,9,12,27,45,27,0,46,14,37,26,37,21,95,9,146,316,138,41,45,38,113,55,33,275,46,203,132,831,764,1132,648,1402,608,1611,1490,1239,167,237,323,545,254,18,16,11,13,17,21,8,6,0,9,0,32
"ASV_241",0,10,0,6,0,6,14,0,0,0,0,0,7,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,22,36,13,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,5,0,0,5,0,0,0,14,13,42,10,31,7,42,17,47,39,70,0,20,15,0,28,47,35,0,50,43,160,176,79,20,87,47,41,40,0,0,173,90,431,610,215,76,16,57,129,71,34,15,0,0,0,18,15,13,9,23,24,33,44,0,0,0,0,0,0,7,0,5,0,0,0,0,0,6,0,0,24
"ASV_561",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,43,22,15,0,18,8,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9,23,9,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,15,16,12,13,0,11,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_563",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,24,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,10,28,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,59,61,19,0,11,11,0,8,18,0,31,28,0,56,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_307",0,0,0,0,11,75,50,0,0,0,0,37,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,160,234,194,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0,0,17,0,0,0,0,22,19,0,0,8,22,15,29,20,0,22,34,25,38,0,0,0,12,30,34,37,14,30,10,28,39,29,14,0,0,76,24,15,33,18,11,10,11,0,0,10,16,0,14
"ASV_406",0,0,0,0,0,90,105,27,65,41,0,86,36,46,24,43,40,35,0,42,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,19,33,28,0,16,11,20,0,0,0,0,0,0,29,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_381",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,146,51,75,9,28,0,100,37,40,60,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,37,33,63,54,40,0,53,83,72,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,57,17,24,19,40,36,43,40,0,36,17,32,0,0,0,0,0,0,23,0,0,0,0,0,0,37,0,0,0,0,19,0,0,0,158,168,701,601,915,445,1063,378,1352,1095,905,68,111,204,432,179,21,33,27,0,28,23,11,0,26,0,0,0
"ASV_360",0,0,0,0,0,25,61,26,0,21,0,18,30,0,19,0,16,26,0,0,0,0,0,16,17,0,15,0,0,20,21,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,24,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,97,95,105,0,0,0,0,0,9,26,14,0,12,0,0,0,11,0,0,0,35,29,23,0,22,14,10,15,19,0,0,0,21,22,22,9,18,12,39,20,16,0,0,0,0,13,9,14,12,0,0,24,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_488",0,0,0,0,11,0,18,21,12,20,0,30,35,22,21,21,19,46,0,43,18,0,0,23,44,0,18,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,22,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_84",53,80,103,35,67,177,208,59,101,1246,19,300,271,367,392,283,537,1878,51,1247,1348,16,29,29,42,36,52,20,0,38,41,46,0,54,0,0,0,0,0,0,0,0,0,0,0,20,303,219,0,0,17,0,0,71,36,84,23,14,20,67,36,32,39,0,0,0,0,0,0,0,0,0,0,26,22,21,52,0,0,0,19,0,0,0,0,0,0,0,80,63,310,112,47,17,0,14,0,0,18,0,15,0,45,32,172,129,569,559,118,30,0,37,31,86,38,232,168,1060,934,57,8,11,17,48,23,17,101,140,209,136,43,0,68,15,75,83,203,70,254,58,258,245,170,51,87,40,431,112,51,61,68,55,78,99,81,78,67,204,24,148
"ASV_220",0,7,0,0,0,0,8,14,0,15,0,23,24,12,22,7,8,34,0,0,0,5,3,174,157,33,22,0,0,0,6,0,0,0,0,9,0,7,0,38,125,182,0,44,14,76,17,23,29,44,47,0,19,34,8,73,17,14,8,202,57,165,69,56,29,69,186,76,27,6,26,9,8,9,9,9,12,6,0,12,0,0,5,0,6,6,0,0,30,22,0,0,0,0,0,0,0,0,19,0,0,0,0,5,26,0,10,7,27,18,5,0,0,0,0,9,0,17,8,0,6,0,14,57,25,0,25,28,16,4,0,0,0,0,7,5,38,12,15,24,38,45,39,0,0,0,0,0,111,174,94,123,125,97,27,22,89,55,19,13
"ASV_117",14,32,22,7,0,14,47,26,24,82,7,262,192,160,146,94,138,131,0,92,79,0,0,249,386,50,70,8,0,18,37,0,10,18,0,0,7,0,0,0,8,0,0,55,59,72,149,106,141,174,158,6,59,108,16,59,0,7,0,85,97,95,77,41,6,28,108,153,74,39,105,10,11,23,54,26,26,0,0,9,16,0,26,5,186,275,85,117,159,84,0,0,7,0,0,0,7,5,0,0,0,0,0,18,23,54,0,10,0,0,0,12,0,13,6,21,6,0,0,0,0,0,10,20,0,0,13,28,13,19,0,0,0,0,5,0,0,0,18,33,71,99,60,1180,1771,2001,1054,319,40,50,33,25,19,28,11,32,29,58,37,23
"ASV_161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,30,0,18,17,0,0,0,17,0,0,0,36,0,15,0,10,0,27,0,0,0,0,0,0,0,0,15,0,0,550,301,81,85,9,0,0,0,0,0,0,0,35,34,220,291,364,421,136,186,0,0,0,0,5,9,13,117,148,152,120,11,0,0,0,145,53,221,63,192,73,51,17,0,79,16,30,32,46,24,56,44,99,110,70,0,63,74,49,46,44,50,39,36,51,62,106,82,47,719,243,237
"ASV_265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,104,63,108,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,78,59,0,286,255,208,179,201,224,137,87,225,310,79,77
"ASV_97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,37,0,38,36,0,90,233,285,364,91,2080,2271,1476,1527,1677,1684,734,534,1692,1312,316,322
"ASV_83",6,25,19,0,4,85,127,160,252,255,26,329,239,155,192,204,265,390,6,202,174,8,8,116,158,31,29,16,0,42,82,40,24,28,0,43,24,9,22,132,485,717,5,280,37,364,289,177,154,171,161,0,50,131,30,145,52,48,19,836,621,672,592,96,15,466,62,90,41,17,78,15,0,19,15,35,29,0,0,10,23,0,6,0,16,23,0,63,156,77,92,151,33,23,0,0,0,0,27,13,0,0,33,23,30,40,24,21,12,11,13,0,0,0,0,9,0,10,0,0,0,14,0,169,28,75,132,113,38,52,11,0,0,11,71,50,136,62,156,65,194,185,194,60,133,270,195,86,472,467,352,304,337,437,267,179,355,1678,480,416
"ASV_93",0,0,0,0,0,0,0,8,4,7,8,37,26,14,14,9,15,4,0,12,0,0,0,11,19,0,10,0,3,0,11,6,11,22,0,0,0,0,4,4,7,5,0,15,9,8,16,33,40,52,46,0,9,0,0,0,0,4,0,15,0,20,0,131,69,7,336,113,85,20,62,22,39,49,99,127,42,0,0,19,27,0,52,36,911,1159,422,457,1330,516,30,20,0,0,5,0,0,6,5,11,45,55,860,517,62,637,24,140,9,10,11,27,16,229,202,195,190,18,13,0,0,0,7,364,217,136,163,376,135,78,6,4,0,16,36,33,115,101,321,577,929,588,661,102,100,88,86,40,41,58,104,208,90,106,32,21,138,10,6,8
"ASV_57",8,12,9,0,0,0,15,9,6,53,10,36,29,51,59,38,82,68,7,136,169,0,0,0,0,0,2,0,0,15,9,5,10,14,9,6,0,6,17,4,11,24,0,5,4,5,34,42,8,39,27,0,9,239,91,73,31,61,19,324,206,214,228,19,12,8,40,22,12,8,22,6,21,41,36,103,66,54,39,138,111,33,17,16,89,113,47,253,2802,3090,7557,6692,51,65,0,32,9,25,83,37,94,122,199,134,345,629,733,1117,221,160,195,18,4,42,8,43,41,1073,623,122,53,43,44,50,28,53,839,1010,638,610,119,84,125,73,136,168,124,45,154,86,112,103,85,15,36,24,123,73,17,27,20,20,22,27,23,21,22,125,6,1011
"ASV_787",0,0,0,0,0,0,5,0,7,0,0,7,0,11,10,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,34,30,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,11,7,8,0,0,0,0,0,0,0,4,0,0,0,0,0,6,7,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0
