"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0212_15_08_2006_1a","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,3,0,5,9,4,0,0,0,0,0,0,0,1890,141,62,44,9,14,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,45,0,4,0,19
"ASV_278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,153,124,200,178,529,157,0,0,8,13,25,33,49,70,118,132,18,10,23,0,0,0,0,0,0,0,0,0,0,0,12,79,47,0,24,0,7,0,0,0,59,207,97,110,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,28,22,0,0,0,0,0,0,0,0,0,302,254,127,190,115,115,74,34,91,54,68,0,0,21,19,14,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,104,316,327,57,0,57,29,0,0,0,0,0,0,0,0,0,20,20,85,118,0,0,0,0,0,0,0,0,0,0,139,88,169,0,0,0,0,0,0,0,0,200,265,88,219,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_281",0,158,94,0,0,74,136,81,101,11,59,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,35,23,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,63,53,134,128,146,156,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,41,50,0,67,43,0,50,0,0,3,0,0,0,0,61,0,35,0,0,34,26,0,0,10,0,54
"ASV_282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,20,46,30,63,34,67,45,97,62,38,0,0,27,195,56,82,103,82,80,97,117,83,76,114,95,0,57
"ASV_283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,550,413,211,223,62,40,0,0,3,0,8,9,4,4,6,14,0,0,0,7,6,6,8,7,0,12,15,34,20,20,46,100,34,250,117,13,19,11,6,12,17,9,4,15,9,0,0
"ASV_284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,10,17,40,0,0,15,9,8,22,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,53,98,24,10,34,52,32,50,71,25,13,12,30,12,11,13,0,0,0,15,20,81,18,106,97,189,127,79,30,72,38,41,30,0,6,0,33,0,0,0,0,0,0,0,0
"ASV_285",0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,9,16,0,0,0,0,0,0,0,0,0,0,0,0,35,20,316,53,73,0,33,29,16,0,0,117,41,37,52,54,10,0,7,5,12,15,36,67,74,114,7,0,24,53,18,12,0,0,0,0,0,0,0,0,0,0,0,2,15,0,8,25,0,0,11,5,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,4,0,0,2,0,0,0,25,15,12,9,5,9,0,0,27,26,49,52,151,18,78,4,11,2,0,0,0,12,0,16,7,8,0,17,15,20,22,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,63,97,46
"ASV_286",0,0,0,0,0,0,0,12,22,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,12,0,18,0,0,0,51,46,0,0,12,14,22,9,7,10,16,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,36,8,8,4,0,0,0,0,0,0,0,0,0,0,0,110,45,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,19,0,0,0,0,0,17,11,131,60,122,67,88,113,125,8,15,12,24,3,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,74,106,40,0,0,0,0,0,0,0,0,0,0,0,0,35,6,428,340,30,144,8,36,6,0,0,12,40,78,233,72,54,5,0,0,0,0,0,47,26,9,36,58,38,22,0,0,6,5,0,0,0,0,4,0,19,25,16,0,16,10,14,7,12,20,44,75,36,37,17,6,40,0,0,0
"ASV_288",36,42,0,18,40,29,0,0,0,0,0,0,0,0,59,57,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,19,17,53,0,41,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,23,0,30,38,0,41,41,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,28,111,75,0,0,0,0,0,0,0,31,0,0,0,0,0,0,67,68,0,0,19,0,0,0,0,0,0,0,8,22,31,70,482,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,81,88,86,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,17,112,159,58,63,24,0,0,0,0,0,0,0,0,0,0,4,6,0,0,15,27,29,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,45,25,28,52,87,98,114,52,29,0,0,0,0,0,11,4,8,34,6,14,0,0,0,0,0,0,0,0,0,0,0,0,262,198,25,7,0,5,0,0,0,0,0,11,17,11,21,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,375,56,24,128,0,0,4
"ASV_290",0,0,0,0,0,0,0,0,0,0,7,6,13,5,3,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2,3,8,8,2,0,0,0,0,0,3,0,3,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,71,60,90,65,0,29,0,0,0,0,0,83,74,24,32,4,7,0,0,0,0,2,4,228,193,57,27,31,11,0,0,0,0,0,2,0,3,6,5,4,4,9,2,10,24,11,54,14,119,132,135,126,157,120,21,16,167,0,0,3
"ASV_291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,0,0,70,7,305,417,299,210,88,122,228,131,97,0,0,7,0,32,18,31,22,26,0,19,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"ASV_292",0,0,0,0,0,25,25,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,12,9,19,0,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,231,0,0,12,0,0,0,0,0,0,927,400,64,32,30,10,22,5,7,12,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,97,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,611,373,0,0,99,0,86,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,57,0,83,45,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,64
"ASV_295",0,0,0,0,0,5,6,0,10,0,0,9,0,0,0,5,0,0,0,0,0,0,0,36,50,21,23,0,0,0,27,15,19,0,0,0,0,0,10,0,23,21,17,192,44,230,0,8,99,64,61,14,24,0,0,0,0,0,6,17,11,18,12,11,0,343,0,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,108,37,126,149,54,34,18,13,13,6,0,0,0,0,6,12,0,0,22,34,28,18,0,32,0,0,0,0,0,18,11,25,22,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,15,0,0,0
"ASV_296",0,0,0,20,6,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,5,0,14,0,15,0,8,8,0,0,0,0,0,4,30,21,39,23,46,11,3,19,7,25,0,0,3,0,0,0,6,7,5,0,0,0,0,0,2,109,139,44,92,42,67,40,0,0,56,75,95,80,61,44,65,45,89,84,99,0,0,7,23,0,10,5,0,0,12,29,6,0,20,0,0,12
"ASV_297",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,15,26,35,0,0,0,0,0,0,0,0,176,87,20,71,8,0,49,9,14,39,62,0,0,46,18,37,37,18,12,25,16,27,35,29,0,13,0,48,16,134,98,84,50,85,48,48,33,102,56,57,234
"ASV_298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,33,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,11,0,0,0,409,774,42,38,0,24,8,9,0,0,37,14,110,142,18,13,10,0,9,0,0,0,0,12,17,52,45,24,14,23,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_300",0,0,0,0,0,32,17,0,13,0,25,34,0,15,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,15,0,17,16,0,0,30,14,38,0,24,0,57,37,56,63,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,14,0,0,0,0,0,0,0,0,0,0,0,0,20,19,17,25,0,21,32,20,0,17,0,0,20,0,0,0,0,22,59,27,0,11,0,21,20,0,0,0,0,19,55,55,54,31,54,16,81,50,48,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,33
"ASV_301",0,0,0,0,0,0,0,0,0,0,0,12,15,0,8,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,10,61,69,0,28,15,16,6,12,25,18,21,0,0,0,0,12,10,0,0,8,19,33,46,21,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,24,12,20,20,0,0,0,0,0,0,0,16,39,133,30,44,29,71,68,0,78,0,28,16,0,0,14,7,23,19,18,26,0,0,9,0,0,13,38,59,8,0,32,0,15,0,0,43,25,28,31,36,27,24,49,30,41,36,0,0,0,0,0,6,0,0,0,0,12,7,18,0,9,0,0
"ASV_302",3,59,78,213,241,520,495,112,122,6,6,6,10,20,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,21,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,56,8,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_303",49,26,19,22,20,54,64,17,43,0,0,0,43,18,0,25,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,33,0,26,0,0,0,0,0,0,0,19,0,40,44,0,0,0,19,147,45,23,0,31,0,0,32,0,13,0,0,0,26,22,0,0,0,0,0,0,0,0,5,24,64,8,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,26,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,60,0,114,36,90,39,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_304",0,0,4,0,0,0,0,0,0,0,0,18,0,12,31,39,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,2,51,45,620,746,0,118,4,43,0,0,0,0,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,46,0,239,0,0,0,35,0,0,0,0
"ASV_305",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,23,0,17,0,0,0,0,4,5,0,0,0,0,0,0,9,0,8,0,6,15,0,0,0,0,0,0,0,0,188,118,257,404,0,0,0,0,0,10,12,0,9,0,0,0,0,16,0,0,0,0,0,8,0,0,0,11,8,32,16,0,13,5,0,0,0,6,12,34,46,37,0,0,0,0,20,21,0,0,18,21,34,20,25,0,0,0,53,40,34,38,34,23,16,26,11,16,32,38,12,107
"ASV_306",0,0,0,0,11,75,50,0,0,0,37,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,160,234,196,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,10,0,0,17,0,0,0,0,22,19,0,0,8,21,0,29,20,0,22,34,25,38,0,0,0,12,30,34,37,13,30,10,28,39,29,14,0,0,76,24,15,33,18,11,10,11,0,0,10,16,0,14
"ASV_307",0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,8,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,7,10,2,0,0,0,0,0,0,0,8,3,0,7,0,0,0,0,4,0,0,1097,398,12,13,25,18,20,5,0,8,8,13,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,27,0,76,14,10,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,71,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,193,63,78,108,78,35,47,72,70,19,8,10,0,0,10,0,24,9,0,12,9,9
"ASV_309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,12,16,99,208,11,0,0,0,0,0,0,0,0,0,6,10,7,0,0,0,6,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,323,87,53,103,111,127,140,181,28,0,0,0,0,0,12,15,17,18,31,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,20,103,0,10,0,0,0,0,0,0,0,0,0,66,6,42,35,8,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_310",0,0,0,0,0,0,0,7,7,4,195,177,133,140,76,86,27,17,0,51,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,16,121,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,70,119,0,12,0,0,0,0,0,0,20,11,19,24,42,34,0,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,0,32,49,90,74,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_311",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,4,15,35,12,0,0,0,0,3,0,0,0,0,15,0,13,0,0,11,65,64,0,11,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,12,2,3,94,72,264,287,267,53,0,4,4,6,5,21,15,23,66,38,25,2,0,0,5,0,0,0,5,0,0,0,0,11,0,26,14,0,10,0,0,0,0,0,3,9,10,15,21,9,0,2,0,2,0,0,0,21,12,77,36,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,18,16,9,0,0,0
"ASV_312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,30,0,11,0,2,8,0,0,0,0,0,0,8,4,6,34,20,183,265,312,19,14,0,0,12,0,13,0,15,38,14,18,11,10,7,14,7,20,0,0,0,0,0,27,21,0,0,0,0,0,0,0,0,120,60,271,13,20,22,16,0,0,0,34,7,0,4,0,3,5,8,0,0,0,42,53,31,0,0,0,0,0,0,0,0,0,0,38,0,16
"ASV_313",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,23,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,35,48,72,106,79,118,35,328,93,106,81,0,0,0,0,0,0,11,0,0,133,20,50
